,Unnamed: 0,over,runs,wickets,bat_team,tot_runs,tot_wickets,city,venue,final_score
579,579,30,191,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
580,580,31,202,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
581,581,32,211,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
582,582,33,216,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
583,583,34,221,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
584,584,35,226,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
585,585,36,234,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
586,586,37,238,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
587,587,38,242,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
588,588,39,255,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
589,589,40,265,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
590,590,41,269,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
591,591,42,276,5,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
592,592,43,277,6,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
593,593,44,279,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
594,594,45,281,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
595,595,46,287,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
596,596,47,300,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
597,597,48,307,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
598,598,49,309,8,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
599,599,50,317,9,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
600,0,1,8,0,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
601,1,2,8,0,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
602,2,3,9,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
603,3,4,17,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
604,4,5,25,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
605,5,6,30,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
606,6,7,32,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
607,7,8,40,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
608,8,9,45,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
609,9,10,47,3,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
610,10,11,51,3,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
611,11,12,51,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
612,12,13,59,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
613,13,14,62,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
614,14,15,66,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
615,15,16,70,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
616,16,17,72,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
617,17,18,77,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
618,18,19,83,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
619,19,20,83,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
620,20,21,88,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
621,21,22,89,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
622,22,23,95,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
623,23,24,97,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
624,24,25,101,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
625,25,26,109,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
626,26,27,120,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
627,27,28,127,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
628,28,29,137,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
629,29,30,145,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
630,30,31,149,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
631,31,32,156,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
632,32,33,159,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
633,33,34,166,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
634,34,35,168,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
635,35,36,173,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
636,36,37,185,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
637,37,38,193,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
638,38,39,205,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
639,39,40,223,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
640,40,41,235,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
641,41,42,255,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
642,42,43,266,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
643,43,44,270,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
644,44,45,278,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
645,45,46,289,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
646,46,47,292,6,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
647,47,48,310,7,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
648,48,49,315,8,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
649,49,50,331,8,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
650,0,1,12,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
651,1,2,12,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
652,2,3,22,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
653,3,4,30,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
654,4,5,37,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
655,5,6,42,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
656,6,7,43,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
657,7,8,48,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
658,8,9,51,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
659,9,10,68,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
660,10,11,71,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
661,11,12,79,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
662,12,13,86,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
663,13,14,92,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
664,14,15,94,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
665,15,16,95,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
666,16,17,97,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
667,17,18,103,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
668,18,19,109,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
669,19,20,114,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
670,20,21,117,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
671,21,22,131,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
672,22,23,133,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
673,23,24,135,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
674,24,25,151,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
675,25,26,157,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
676,26,27,164,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
677,27,28,176,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
678,28,29,180,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
679,29,30,187,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
680,30,31,189,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
681,31,32,193,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
682,32,33,200,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
683,33,34,207,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
684,34,35,214,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
685,35,36,214,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
686,36,37,218,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
687,37,38,223,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
688,38,39,234,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
689,39,40,246,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
690,40,41,257,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
691,41,42,266,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
692,42,43,270,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
693,43,44,282,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
694,44,45,287,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
695,45,46,298,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
696,46,47,308,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
697,47,48,317,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
698,48,49,331,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
699,49,50,337,7,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
700,0,1,13,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
701,1,2,19,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
702,2,3,20,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
703,3,4,26,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
704,4,5,36,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
705,5,6,48,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
706,6,7,64,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
707,7,8,70,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
708,8,9,78,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
709,9,10,83,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
710,10,11,86,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
711,11,12,97,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
712,12,13,104,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
713,13,14,110,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
714,14,15,115,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
715,15,16,119,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
716,16,17,126,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
717,17,18,131,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
718,18,19,134,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
719,19,20,139,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
720,20,21,141,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
721,21,22,146,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
722,22,23,149,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
723,23,24,158,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
724,24,25,166,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
725,25,26,169,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
726,26,27,176,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
727,27,28,181,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
728,28,29,186,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
729,29,30,191,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
730,30,31,202,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
731,31,32,211,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
732,32,33,216,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
733,33,34,221,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
734,34,35,226,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
735,35,36,234,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
736,36,37,238,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
737,37,38,242,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
738,38,39,255,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
739,39,40,265,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
740,40,41,269,4,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
741,41,42,276,5,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
742,42,43,277,6,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
743,43,44,279,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
744,44,45,281,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
745,45,46,287,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
746,46,47,300,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
747,47,48,307,7,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
748,48,49,309,8,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
749,49,50,317,9,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
0,0,1,8,0,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
1,1,2,8,0,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
2,2,3,9,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
3,3,4,17,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
4,4,5,25,1,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
5,5,6,30,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
6,6,7,32,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
7,7,8,40,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
8,8,9,45,2,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
9,9,10,47,3,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
10,10,11,51,3,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
11,11,12,51,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
12,12,13,59,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
13,13,14,62,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
14,14,15,66,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
15,15,16,70,4,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
16,16,17,72,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
17,17,18,77,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
18,18,19,83,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
19,19,20,83,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
20,20,21,88,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
21,21,22,89,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
22,22,23,95,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
23,23,24,97,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
24,24,25,101,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
25,25,26,109,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
26,26,27,120,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
27,27,28,127,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
28,28,29,137,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
29,29,30,145,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
30,30,31,149,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
31,31,32,156,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
32,32,33,159,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
33,33,34,166,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
34,34,35,168,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
35,35,36,173,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
36,36,37,185,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
37,37,38,193,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
38,38,39,205,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
39,39,40,223,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
40,40,41,235,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
41,41,42,255,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
42,42,43,266,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
43,43,44,270,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
44,44,45,278,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
45,45,46,289,5,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
46,46,47,292,6,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
47,47,48,310,7,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
48,48,49,315,8,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
49,49,50,331,8,Asia XI,331,8,Chennai,"MA Chidambaram Stadium, Chepauk",331/8
0,0,1,12,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
1,1,2,12,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
2,2,3,22,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
3,3,4,30,0,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
4,4,5,37,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
5,5,6,42,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
6,6,7,43,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
7,7,8,48,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
8,8,9,51,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
9,9,10,68,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
10,10,11,71,1,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
11,11,12,79,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
12,12,13,86,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
13,13,14,92,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
14,14,15,94,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
15,15,16,95,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
16,16,17,97,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
17,17,18,103,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
18,18,19,109,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
19,19,20,114,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
20,20,21,117,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
21,21,22,131,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
22,22,23,133,2,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
23,23,24,135,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
24,24,25,151,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
25,25,26,157,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
26,26,27,164,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
27,27,28,176,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
28,28,29,180,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
29,29,30,187,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
30,30,31,189,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
31,31,32,193,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
32,32,33,200,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
33,33,34,207,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
34,34,35,214,3,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
35,35,36,214,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
36,36,37,218,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
37,37,38,223,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
38,38,39,234,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
39,39,40,246,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
40,40,41,257,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
41,41,42,266,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
42,42,43,270,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
43,43,44,282,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
44,44,45,287,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
45,45,46,298,4,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
46,46,47,308,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
47,47,48,317,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
48,48,49,331,5,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
49,49,50,337,7,Asia XI,337,7,Chennai,"MA Chidambaram Stadium, Chepauk",337/7
0,0,1,13,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
1,1,2,19,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
2,2,3,20,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
3,3,4,26,0,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
4,4,5,36,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
5,5,6,48,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
6,6,7,64,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
7,7,8,70,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
8,8,9,78,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
9,9,10,83,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
10,10,11,86,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
11,11,12,97,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
12,12,13,104,1,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
13,13,14,110,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
14,14,15,115,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
15,15,16,119,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
16,16,17,126,2,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
17,17,18,131,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
18,18,19,134,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
19,19,20,139,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
20,20,21,141,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
21,21,22,146,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
22,22,23,149,3,Asia XI,317,9,Bangalore,M Chinnaswamy Stadium,317/9
